"","d_name","rep_name","mod","aic","aicc","topt"
"302","lm3b","R2","lactin2_1995",-9.08832643033558,20.9116735696644,24.66
"303","lm3b","R3","lactin2_1995",1.1368976374836,31.1368976374836,23.88
"304","gr4","R1","lactin2_1995",-7.93303185075342,22.0669681492466,24.59
"305","gr4","R2","lactin2_1995",-10.694321736981,19.305678263019,24.44
"306","gr4","R3","lactin2_1995",-10.717126923225,19.282873076775,24.54
"307","gr5a","R1","lactin2_1995",10.6655617053292,40.6655617053292,29.11
"308","gr5a","R2","lactin2_1995",17.2701348941554,47.2701348941554,28.38
"309","gr5a","R3","lactin2_1995",33.0035551959244,63.0035551959244,28.01
"310","gr5b","R1","lactin2_1995",-7.03204164987158,22.9679583501284,26.01
"311","gr5b","R2","lactin2_1995",-2.0439333979622,27.9560666020378,26
"312","gr5b","R3","lactin2_1995",-12.5614123539371,17.4385876460629,24.95
"313","lmer","R1","hinshelwood_1947",-3.25145773045541,26.7485422695446,24.9
"314","lmer","R2","hinshelwood_1947",-3.23628939855671,26.7637106014433,24.9
"315","lmer","R3","hinshelwood_1947",-3.60131850320583,26.3986814967942,24.87
"316","lm","R1","hinshelwood_1947",-3.47950239848027,26.5204976015197,24.86
"317","lm","R2","hinshelwood_1947",-3.22564747578447,26.7743525242155,24.84
"318","lm","R3","hinshelwood_1947",-3.34531870777041,26.6546812922296,24.88
"319","lmer1","R1","hinshelwood_1947",-4.18476839456726,25.8152316054327,25.08
"320","lmer1","R2","hinshelwood_1947",-4.51267720334336,25.4873227966566,24.99
"321","lmer1","R3","hinshelwood_1947",-4.4430145901534,25.5569854098466,25.02
"322","lm1","R1","hinshelwood_1947",-3.97285797414191,26.0271420258581,25.01
"323","lm1","R2","hinshelwood_1947",-3.50172194969867,26.4982780503013,24.97
"324","lm1","R3","hinshelwood_1947",-4.33119411315552,25.6688058868445,24.99
"325","lmer2","R1","hinshelwood_1947",-3.0122701239161,26.9877298760839,25.08
"326","lmer2","R2","hinshelwood_1947",-3.74255957697879,26.2574404230212,25.11
"327","lmer2","R3","hinshelwood_1947",-3.5590086857368,26.4409913142632,25.1
"328","lm2","R1","hinshelwood_1947",-2.79883633974452,27.2011636602555,25.04
"329","lm2","R2","hinshelwood_1947",-3.44585811316249,26.5541418868375,25.1
"330","lm2","R3","hinshelwood_1947",-3.75613140174342,26.2438685982566,25.12
"331","lmer3a","R1","hinshelwood_1947",-1.15142722765434,28.8485727723457,25.08
"332","lmer3a","R2","hinshelwood_1947",-0.783450228459859,29.2165497715401,24.99
"333","lmer3a","R3","hinshelwood_1947",-1.66703116290086,28.3329688370991,25.06
"334","lm3a","R1","hinshelwood_1947",-1.90964448109942,28.0903555189006,25.13
"335","lm3a","R2","hinshelwood_1947",-1.22425720883418,28.7757427911658,25.04
"336","lm3a","R3","hinshelwood_1947",-1.78820557074044,28.2117944292596,25.1
"337","lmer3b","R1","hinshelwood_1947",1.3807190247764,31.3807190247764,24.82
"338","lmer3b","R2","hinshelwood_1947",-0.801907517711705,29.1980924822883,24.97
"339","lmer3b","R3","hinshelwood_1947",2.58258901480371,32.5825890148037,24.61
"340","lm3b","R1","hinshelwood_1947",2.02828088160819,32.0282808816082,24.74
"341","lm3b","R2","hinshelwood_1947",-1.34879815484424,28.6512018451558,25.06
"342","lm3b","R3","hinshelwood_1947",3.81781235969748,33.8178123596975,24.49
"343","gr4","R1","hinshelwood_1947",-2.0473248798914,27.9526751201086,25.17
"344","gr4","R2","hinshelwood_1947",-4.95671835560116,25.0432816443988,25.07
"345","gr4","R3","hinshelwood_1947",-3.75497729679811,26.2450227032019,25.12
"346","gr5a","R1","hinshelwood_1947",21.4483251973379,51.4483251973379,26.15
"347","gr5a","R2","hinshelwood_1947",21.1158423803668,51.1158423803668,25.98
"348","gr5a","R3","hinshelwood_1947",34.7741560248803,64.7741560248803,25.36
"349","gr5b","R1","hinshelwood_1947",-4.70744266628179,25.2925573337182,25.08
"350","gr5b","R2","hinshelwood_1947",2.24351700279297,32.243517002793,24.75
