"","d_name","rep_name","mod","aic","aicc","topt"
"354","gr7b","R3","quadratic_2008",29.5924437229481,42.9257770562814,30
"355","gr7b05","R1","quadratic_2008",-14.0001732131549,-0.666839879821534,23.4
"356","gr7b05","R2","quadratic_2008",-10.191539291237,3.14179404209633,23.03
"357","gr7b05","R3","quadratic_2008",-7.21207026561453,6.12126306771881,22.72
"358","lmer","R1","lactin2_1995",-8.75103875764939,21.2489612423506,24.17
"359","lmer","R2","lactin2_1995",-10.4077594959644,19.5922405040356,24.2
"360","lmer","R3","lactin2_1995",-10.5115443340892,19.4884556659108,24.2
"361","lm","R1","lactin2_1995",-9.21786029971841,20.7821397002816,24.2
"362","lm","R2","lactin2_1995",-10.1298536770911,19.8701463229089,24.21
"363","lm","R3","lactin2_1995",-9.9087473330623,20.0912526669377,24.16
"364","lmer1","R1","lactin2_1995",-10.1811027149454,19.8188972850546,24.52
"365","lmer1","R2","lactin2_1995",-13.4025598264466,16.5974401735534,24.34
"366","lmer1","R3","lactin2_1995",-13.6137593734485,16.3862406265515,24.35
"367","lm1","R1","lactin2_1995",-10.4461888807157,19.5538111192843,24.74
"368","lm1","R2","lactin2_1995",-12.8169286295757,17.1830713704243,24.34
"369","lm1","R3","lactin2_1995",-13.7435395850117,16.2564604149883,24.32
"370","lmer2","R1","lactin2_1995",-9.26707803227811,20.7329219677219,24.86
"371","lmer2","R2","lactin2_1995",-10.990782480427,19.009217519573,24.44
"372","lmer2","R3","lactin2_1995",-11.3914600024069,18.6085399975931,24.69
"373","lm2","R1","lactin2_1995",-9.25973964124983,20.7402603587502,24.92
"374","lm2","R2","lactin2_1995",-10.4509262719587,19.5490737280413,24.43
"375","lm2","R3","lactin2_1995",-11.9808963272451,18.0191036727549,24.66
"376","lmer3a","R1","lactin2_1995",-6.81175527102269,23.1882447289773,24.97
"377","lmer3a","R2","lactin2_1995",-10.2885939323237,19.7114060676763,24.59
"378","lmer3a","R3","lactin2_1995",-10.1286347911199,19.8713652088801,24.47
"379","lm3a","R1","lactin2_1995",-7.52143374271311,22.4785662572869,24.7
"380","lm3a","R2","lactin2_1995",-9.08832643033558,20.9116735696644,24.66
"381","lm3a","R3","lactin2_1995",-10.6095425984006,19.3904574015994,24.55
"382","lmer3b","R1","lactin2_1995",-2.99787476505044,27.0021252349496,26.35
"383","lmer3b","R2","lactin2_1995",-8.40037544384399,21.599624556156,24.46
"384","lmer3b","R3","lactin2_1995",-0.623047918219072,29.3769520817809,23.97
"385","lm3b","R1","lactin2_1995",-4.05106820608062,25.9489317939194,26.52
"386","lm3b","R2","lactin2_1995",-9.08832643033557,20.9116735696644,24.66
"387","lm3b","R3","lactin2_1995",1.1368976374836,31.1368976374836,23.88
"388","gr4","R1","lactin2_1995",-7.93303185075342,22.0669681492466,24.59
"389","gr4","R2","lactin2_1995",-10.694321736981,19.305678263019,24.44
"390","gr4","R3","lactin2_1995",-10.717126923225,19.282873076775,24.54
"391","gr5a","R1","lactin2_1995",14.4401217037724,44.4401217037724,28.59
"392","gr5a","R2","lactin2_1995",18.0640183735065,48.0640183735065,28.04
"393","gr5a","R3","lactin2_1995",33.0035551959244,63.0035551959244,28.01
"394","gr5b","R1","lactin2_1995",-7.03204164987158,22.9679583501284,26.01
"395","gr5b","R2","lactin2_1995",-2.0439333979622,27.9560666020378,26
"396","gr5b","R3","lactin2_1995",-12.5614123539371,17.4385876460629,24.95
"397","gr6","R1","lactin2_1995",6.0208821191518,36.0208821191518,30
"398","gr6","R2","lactin2_1995",-13.3154429146848,16.6845570853152,24.63
"399","gr6","R3","lactin2_1995",19.0085071864311,49.0085071864311,26.54
"400","gr7a","R1","lactin2_1995",-14.7496586418374,15.2503413581626,25.5
"401","gr7a","R2","lactin2_1995",-11.191998575839,18.808001424161,24.56
"402","gr7a","R3","lactin2_1995",3.44651681119935,33.4465168111994,23.78
"403","gr7b","R1","lactin2_1995",25.9337769002032,55.9337769002032,29
"404","gr7b","R2","lactin2_1995",19.9710531497112,49.9710531497112,28.85
"405","gr7b","R3","lactin2_1995",25.4815816438439,55.4815816438439,28.77
"406","gr7b05","R1","lactin2_1995",-14.9260503935782,15.0739496064218,24.66
"407","gr7b05","R2","lactin2_1995",-14.3560102222905,15.6439897777095,24.68
"408","gr7b05","R3","lactin2_1995",-5.28303510276644,24.7169648972336,24.11
"409","lmer","R1","hinshelwood_1947",-3.37530501419583,26.6246949858042,24.87
"410","lmer","R2","hinshelwood_1947",-3.42817536021623,26.5718246397838,24.86
"411","lmer","R3","hinshelwood_1947",-3.65140829083036,26.3485917091696,24.89
"412","lm","R1","hinshelwood_1947",-3.3800158370807,26.6199841629193,24.9
"413","lm","R2","hinshelwood_1947",-3.20699936567678,26.7930006343232,24.92
"414","lm","R3","hinshelwood_1947",-3.32073906292246,26.6792609370775,24.84
"415","lmer1","R1","hinshelwood_1947",-3.73376691966077,26.2662330803392,24.99
"416","lmer1","R2","hinshelwood_1947",-4.10944414554352,25.8905558544565,24.99
"417","lmer1","R3","hinshelwood_1947",-4.80762035493148,25.1923796450685,25.09
"418","lm1","R1","hinshelwood_1947",-4.41725260513701,25.582747394863,25.11
"419","lm1","R2","hinshelwood_1947",-4.47650581281978,25.5234941871802,25.03
"420","lm1","R3","hinshelwood_1947",-4.51391130495524,25.4860886950448,25.04
"421","lmer2","R1","hinshelwood_1947",-3.63128854882051,26.3687114511795,25.14
"422","lmer2","R2","hinshelwood_1947",-3.97585175215611,26.0241482478439,25.1
"423","lmer2","R3","hinshelwood_1947",-3.94365662096696,26.056343379033,25.11
"424","lm2","R1","hinshelwood_1947",-3.24513968916458,26.7548603108354,25
"425","lm2","R2","hinshelwood_1947",-3.02735730859364,26.9726426914064,25.05
"426","lm2","R3","hinshelwood_1947",-3.85738345220824,26.1426165477918,25.12
"427","lmer3a","R1","hinshelwood_1947",-0.412479316186772,29.5875206838132,24.97
"428","lmer3a","R2","hinshelwood_1947",-1.84488855705528,28.1551114429447,25.12
"429","lmer3a","R3","hinshelwood_1947",-1.51282172732944,28.4871782726706,25.04
"430","lm3a","R1","hinshelwood_1947",3.59692715759063,33.5969271575906,24.14
"431","lm3a","R2","hinshelwood_1947",-0.929174127692797,29.0708258723072,25.01
"432","lm3a","R3","hinshelwood_1947",-1.89337757389009,28.1066224261099,25.05
"433","lmer3b","R1","hinshelwood_1947",1.43995230423944,31.4399523042394,24.79
"434","lmer3b","R2","hinshelwood_1947",-1.47527831235836,28.5247216876416,25.27
"435","lmer3b","R3","hinshelwood_1947",2.59447468789,32.59447468789,24.66
"436","lm3b","R1","hinshelwood_1947",1.60719760482513,31.6071976048251,24.82
"437","lm3b","R2","hinshelwood_1947",-1.06731264277908,28.9326873572209,25.01
"438","lm3b","R3","hinshelwood_1947",3.88499012337762,33.8849901233776,24.55
"439","gr4","R1","hinshelwood_1947",-1.87662552054751,28.1233744794525,25.15
"440","gr4","R2","hinshelwood_1947",-4.95953568272452,25.0404643172755,25.09
"441","gr4","R3","hinshelwood_1947",-3.64611012342362,26.3538898765764,25.11
"442","gr5a","R1","hinshelwood_1947",21.2858895404268,51.2858895404268,26.17
"443","gr5a","R2","hinshelwood_1947",21.3101538945155,51.3101538945155,25.92
"444","gr5a","R3","hinshelwood_1947",34.9010973047375,64.9010973047375,25.1
"445","gr5b","R1","hinshelwood_1947",-4.58025514845929,25.4197448515407,25.09
"446","gr5b","R2","hinshelwood_1947",1.97690915260173,31.9769091526017,24.81
"447","gr5b","R3","hinshelwood_1947",0.0659764793321038,30.0659764793321,25.38
"448","gr6","R1","hinshelwood_1947",6.01497964409912,36.0149796440991,30
"449","gr6","R2","hinshelwood_1947",-5.81904977703276,24.1809502229672,25.34
"450","gr6","R3","hinshelwood_1947",19.7688969598947,49.7688969598947,24.97
"451","gr7a","R1","hinshelwood_1947",-9.41409322574973,20.5859067742503,26.3
"452","gr7a","R2","hinshelwood_1947",-6.38922561733156,23.6107743826684,25.22
"453","gr7a","R3","hinshelwood_1947",4.67774376358889,34.6777437635889,24.53
"454","gr7b","R1","hinshelwood_1947",30.8513271220632,60.8513271220632,28.14
"455","gr7b","R2","hinshelwood_1947",29.7551000904703,59.7551000904703,29.22
"456","gr7b","R3","hinshelwood_1947",31.5754115992235,61.5754115992235,30
"457","gr7b05","R1","hinshelwood_1947",-9.10034075632968,20.8996592436703,25.48
"458","gr7b05","R2","hinshelwood_1947",-6.76569634037813,23.2343036596219,25.17
"459","gr7b05","R3","hinshelwood_1947",-2.02841789744278,27.9715821025572,24.86
